5824,2020-12-27T09:27:12Z,2020-12-27T09:33:23Z,645.48801987,647.52184956,646.7424157109757
5825,2020-12-27T09:33:23Z,2020-12-27T09:39:40Z,643.30800000,647.05589751,645.2928736333336
5826,2020-12-27T09:39:41Z,2020-12-27T09:46:06Z,642.05246579,645.26032182,643.8108003116
5827,2020-12-27T09:46:07Z,2020-12-27T09:52:55Z,645.06673393,647.61445283,646.4850795275864
5828,2020-12-27T09:52:56Z,2020-12-27T09:59:11Z,646.81913179,648.57142857,647.7143233608165
5829,2020-12-27T09:59:12Z,2020-12-27T10:05:27Z,646.07142857,647.88754553,646.6583164221428
5830,2020-12-27T10:05:27Z,2020-12-27T10:11:42Z,646.97496362,647.74472405,647.4573816814285
5831,2020-12-27T10:11:42Z,2020-12-27T10:18:28Z,646.00000001,646.80175570,646.5282687996
5832,2020-12-27T10:18:29Z,2020-12-27T10:24:52Z,645.44455670,646.45806266,645.9836598294443
5833,2020-12-27T10:24:53Z,2020-12-27T10:31:11Z,643.90974811,645.11445283,644.5455804766666
5834,2020-12-27T10:31:11Z,2020-12-27T10:37:36Z,644.98317553,646.71927362,645.9784243592
5835,2020-12-27T10:37:37Z,2020-12-27T10:44:00Z,644.62946455,646.32189594,645.4625493488888
5836,2020-12-27T10:44:00Z,2020-12-27T10:50:24Z,643.87755102,646.93877551,645.5877872053334
5837,2020-12-27T10:50:24Z,2020-12-27T10:56:43Z,645.93047131,647.03897121,646.4367434907691
5838,2020-12-27T10:56:44Z,2020-12-27T11:03:04Z,646.07654887,647.56673393,647.0870537447174
5839,2020-12-27T11:03:05Z,2020-12-27T11:09:25Z,646.71099967,650.52363026,648.5008711366667
5840,2020-12-27T11:09:25Z,2020-12-27T11:15:52Z,646.97114329,649.84069937,648.553704995
5841,2020-12-27T11:15:52Z,2020-12-27T11:22:13Z,646.18400000,647.44400000,646.9607870611363
5842,2020-12-27T11:22:13Z,2020-12-27T11:28:32Z,646.18051528,647.57447043,646.5117079515
5843,2020-12-27T11:28:32Z,2020-12-27T11:35:23Z,640.25638929,646.43905315,643.2844597954622
5844,2020-12-27T11:35:23Z,2020-12-27T11:41:14Z,631.86219087,643.46517140,636.94105007176
5845,2020-12-27T11:41:14Z,2020-12-27T11:48:02Z,625.00000000,635.35917812,630.3198319329435
5846,2020-12-27T11:48:03Z,2020-12-27T11:54:28Z,634.21810414,637.20302485,635.5404926746669
5847,2020-12-27T11:54:28Z,2020-12-27T12:00:48Z,635.97694945,638.56026649,637.3537805124
5848,2020-12-27T12:00:49Z,2020-12-27T12:07:08Z,633.03979591,636.80100067,634.7857486903575
5849,2020-12-27T12:07:08Z,2020-12-27T12:13:27Z,627.00000000,634.66217059,630.6893565843179
5850,2020-12-27T12:13:28Z,2020-12-27T12:19:48Z,630.55405984,635.16909321,633.2409554002207
5851,2020-12-27T12:19:48Z,2020-12-27T12:26:12Z,628.42963389,632.66909320,630.8994237426923
5852,2020-12-27T12:26:13Z,2020-12-27T12:32:34Z,629.65481209,631.63265306,630.4472171165752
5853,2020-12-27T12:32:41Z,2020-12-27T12:39:01Z,630.66729518,635.15306122,633.7351747548746
5854,2020-12-27T12:39:01Z,2020-12-27T12:45:53Z,633.67346939,635.71428571,634.9478802154287
5855,2020-12-27T12:45:53Z,2020-12-27T12:51:45Z,635.55362460,636.92383407,636.256341818125
5856,2020-12-27T12:51:46Z,2020-12-27T12:58:13Z,633.35145755,636.55307803,634.9842853233333
5857,2020-12-27T12:58:14Z,2020-12-27T13:04:40Z,635.22439541,636.92698370,636.0599607979999
5858,2020-12-27T13:04:40Z,2020-12-27T13:11:10Z,634.69387755,636.77491320,635.9735535099999
5859,2020-12-27T13:11:10Z,2020-12-27T13:17:35Z,634.47651385,638.17587753,636.7515730114287
5860,2020-12-27T13:17:35Z,2020-12-27T13:23:39Z,635.31367277,638.32631888,636.6438573934092
5861,2020-12-27T13:23:39Z,2020-12-27T13:30:11Z,635.09598000,635.96851126,635.58098711
5862,2020-12-27T13:30:11Z,2020-12-27T13:36:44Z,633.79828035,637.48365893,635.6035018689189
5863,2020-12-27T13:36:44Z,2020-12-27T13:43:03Z,637.13015591,640.00000000,638.5938152454839
5864,2020-12-27T13:43:04Z,2020-12-27T13:49:22Z,638.77551020,640.82498583,640.0759991389743
5865,2020-12-27T13:49:23Z,2020-12-27T13:56:13Z,639.90385313,645.70859682,642.6537295657008
5866,2020-12-27T13:56:13Z,2020-12-27T14:02:02Z,645.00766906,652.00000000,648.6473305186923
5867,2020-12-27T14:02:02Z,2020-12-27T14:08:50Z,650.98945058,661.71653186,657.2119915131842
5868,2020-12-27T14:08:51Z,2020-12-27T14:15:11Z,657.00063496,666.00000000,662.9804390484433
5869,2020-12-27T14:15:11Z,2020-12-27T14:21:29Z,659.74019349,667.00000000,662.8641143461068
5870,2020-12-27T14:21:29Z,2020-12-27T14:27:50Z,662.86989534,674.00000000,669.7242766834565
5871,2020-12-27T14:27:50Z,2020-12-27T14:34:11Z,671.46216690,680.00000000,676.3032949941828
5872,2020-12-27T14:34:11Z,2020-12-27T14:40:41Z,673.68000000,680.25000000,678.191236892802
5873,2020-12-27T14:41:04Z,2020-12-27T14:47:03Z,677.29748030,687.78482284,683.860595766507
5874,2020-12-27T14:47:04Z,2020-12-27T14:53:25Z,679.62583637,688.05596940,684.471971190129
5875,2020-12-27T14:53:25Z,2020-12-27T14:59:45Z,678.38235366,686.00002374,682.3563328056814
5876,2020-12-27T14:59:45Z,2020-12-27T15:06:06Z,683.67346938,695.47093055,690.9073044775588
5877,2020-12-27T15:06:06Z,2020-12-27T15:12:29Z,690.81632654,696.93031752,694.9990796557969
5878,2020-12-27T15:12:29Z,2020-12-27T15:18:54Z,691.83673469,698.00000000,695.1283858939739
5879,2020-12-27T15:18:55Z,2020-12-27T15:25:19Z,685.03727241,697.77000000,692.3221132214459
